clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
141,2.9375,4057.12,3.41159,1.50684e+08,3.34996e+07,16544.00000,14452.00000,1139,893,246,0,1139.00000,229.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,83.26023,0.00000
142,2.95833,4298.44,3.41122,2.05024e+08,3.38449e+07,16544.00000,14452.00000,1131,885,246,0,1131.00000,237.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,82.67544,0.00000
143,2.97917,4406.67,3.41073,2.48308e+08,3.39557e+07,16544.00000,14452.00000,1133,883,250,0,1133.00000,237.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,82.70073,0.00000
144,3,4686.63,3.40974,3.37239e+08,3.41123e+07,22368.00000,19387.00000,1126,875,251,0,1126.00000,244.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,82.18978,0.00000
145,3.02083,4746.48,3.40906,4.01246e+08,3.44848e+07,22368.00000,19387.00000,1139,883,256,0,1139.00000,244.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,82.35719,0.00000
146,3.04167,5036.78,3.40967,5.34007e+08,3.55259e+07,22368.00000,19387.00000,1141,884,257,0,1141.00000,244.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,82.38268,0.00000
147,3.0625,5116.65,3.41012,6.4631e+08,3.58712e+07,22368.00000,19387.00000,1143,886,257,0,1143.00000,244.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,82.40807,0.00000
148,3.08333,5367.56,3.40905,8.85169e+08,3.59838e+07,22368.00000,19387.00000,1143,888,255,0,1143.00000,244.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,82.40807,0.00000
149,3.10417,5526.48,3.40827,1.07907e+09,3.60925e+07,22368.00000,19387.00000,1148,891,257,0,1148.00000,244.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,82.47126,0.00000
150,3.125,5743.5,3.40724,1.50343e+09,3.6412e+07,22368.00000,19387.00000,1148,895,253,0,1148.00000,244.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,82.47126,0.00000
151,3.14583,5863.58,3.40533,1.84268e+09,3.7351e+07,22368.00000,19387.00000,1154,898,256,0,1154.00000,244.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,82.54649,0.00000
152,3.16667,6155.03,3.40458,2.59829e+09,3.76653e+07,22368.00000,19387.00000,1156,897,259,0,1156.00000,244.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,82.57143,0.00000
153,3.1875,6195.56,3.4043,3.2001e+09,3.82218e+07,22368.00000,19387.00000,1156,896,260,0,1156.00000,244.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,82.57143,0.00000
154,3.20833,6525.69,3.40345,4.5698e+09,3.85569e+07,22368.00000,19387.00000,1152,890,262,0,1152.00000,248.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,82.28571,0.00000
155,3.22917,6595.67,3.40317,5.87134e+09,3.86727e+07,22368.00000,19387.00000,1150,888,262,0,1150.00000,250.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,82.14286,0.00000
156,3.25,6842.58,3.39445,8.86246e+09,3.96544e+07,22368.00000,19387.00000,1149,887,262,0,1149.00000,251.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,82.07143,0.00000
157,3.27083,7008.79,3.39424,1.16486e+10,3.99615e+07,22368.00000,19387.00000,1144,883,261,0,1144.00000,256.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,81.71429,0.00000
158,3.29167,7212.62,3.39352,1.80345e+10,4.00664e+07,22368.00000,19387.00000,1132,875,257,0,1132.00000,268.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,80.85715,0.00000
159,3.3125,7368.25,3.39328,2.37376e+10,4.03218e+07,22368.00000,19387.00000,1125,870,255,0,1125.00000,275.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,80.35714,0.00000
160,3.33333,7629.72,3.39104,3.65917e+10,4.12158e+07,22368.00000,19387.00000,1103,854,249,0,1103.00000,297.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,78.78571,0.00000
161,3.35417,7689.03,3.39082,4.72159e+10,4.15087e+07,22368.00000,19387.00000,1103,853,250,0,1103.00000,297.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,78.78571,0.00000
162,3.375,8038.11,3.3902,7.08925e+10,4.23904e+07,22368.00000,19387.00000,1094,848,246,0,1094.00000,306.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,78.14286,0.00000
163,3.39583,8047.13,3.38993,9.14679e+10,4.26972e+07,22368.00000,19387.00000,1091,846,245,0,1091.00000,309.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,77.92857,0.00000
164,3.41667,8274.32,3.35538,1.3706e+11,4.35934e+07,22368.00000,19387.00000,1088,841,247,0,1088.00000,312.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,77.71429,0.00000
165,3.4375,8444.06,3.35517,1.78141e+11,4.38886e+07,22368.00000,19387.00000,1082,832,250,0,1082.00000,318.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,77.28571,0.00000
166,3.45833,8652.65,3.35456,2.70011e+11,4.39897e+07,22368.00000,19387.00000,1076,827,249,0,1076.00000,324.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,76.85715,0.00000
167,3.47917,8791.89,3.35435,3.51093e+11,4.40861e+07,22368.00000,19387.00000,1078,830,248,0,1078.00000,324.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,76.89016,0.00000
168,3.5,9069.8,3.3521,5.34238e+11,4.43652e+07,27550.00000,23742.00000,1078,825,253,0,1078.00000,324.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,76.89016,0.00000
169,3.52083,9108.08,3.35189,7.11702e+11,4.51827e+07,27550.00000,23742.00000,1087,824,263,0,1087.00000,324.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,77.03756,0.00000
170,3.54167,9411.9,3.35128,1.1195e+12,4.54484e+07,27550.00000,23742.00000,1092,825,267,0,1092.00000,324.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,77.11864,0.00000
171,3.5625,9502.48,3.35106,1.47506e+12,4.66197e+07,27550.00000,23742.00000,1098,824,274,0,1098.00000,324.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,77.21519,0.00000
172,3.58333,9835.68,3.34222,2.31176e+12,4.68998e+07,27550.00000,23742.00000,1114,828,286,0,1114.00000,324.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,77.46870,0.00000
173,3.60417,9950.31,3.34202,3.05255e+12,4.77177e+07,27550.00000,23742.00000,1120,830,290,0,1120.00000,324.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,77.56232,0.00000
174,3.625,10173.8,3.34139,4.88666e+12,4.79902e+07,27550.00000,23742.00000,1127,831,296,0,1127.00000,324.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,77.67058,0.00000
175,3.64583,10310.3,3.34119,6.77098e+12,4.82487e+07,27550.00000,23742.00000,1132,835,297,0,1132.00000,324.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,77.74725,0.00000
176,3.66667,10621,3.3389,1.15529e+13,4.90054e+07,27550.00000,23742.00000,1132,828,304,0,1132.00000,324.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,77.74725,0.00000
177,3.6875,10846.3,3.3387,1.63522e+13,4.92569e+07,27550.00000,23742.00000,1139,831,308,0,1139.00000,324.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,77.85373,0.00000
178,3.70833,11107.2,3.33807,2.87443e+13,5.06449e+07,27550.00000,23742.00000,1137,824,313,0,1137.00000,326.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,77.71702,0.00000
179,3.72917,11169.8,3.33786,4.1912e+13,5.09165e+07,27550.00000,23742.00000,1137,824,313,0,1137.00000,326.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,77.71702,0.00000
180,3.75,11475.1,3.33779,7.62661e+13,5.16751e+07,27550.00000,23742.00000,1127,815,312,0,1127.00000,336.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,77.03349,0.00000
181,3.77083,11782.1,3.33758,1.11877e+14,5.1925e+07,27550.00000,23742.00000,1127,813,314,0,1127.00000,336.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,77.03349,0.00000
182,3.79167,12069.8,3.33681,2.04304e+14,5.20534e+07,27550.00000,23742.00000,1117,807,310,0,1117.00000,346.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,76.34997,0.00000
183,3.8125,12068.8,3.33449,2.94273e+14,5.22939e+07,27550.00000,23742.00000,1112,804,308,0,1112.00000,351.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,76.00820,0.00000
184,3.83333,12360.2,3.33428,5.24499e+14,5.30023e+07,27550.00000,23742.00000,1098,792,306,0,1098.00000,365.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,75.05127,0.00000
185,3.85417,12615.2,3.33364,7.41764e+14,5.32356e+07,27550.00000,23742.00000,1094,791,303,0,1094.00000,369.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,74.77785,0.00000
186,3.875,12974.4,3.33343,1.28748e+15,5.49833e+07,27550.00000,23742.00000,1086,788,298,0,1086.00000,377.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,74.23103,0.00000
187,3.89583,12958,3.32426,1.82367e+15,5.56943e+07,27550.00000,23742.00000,1090,791,299,0,1090.00000,377.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,74.30130,0.00000
188,3.91667,13208.9,3.32405,3.17031e+15,5.59272e+07,27550.00000,23742.00000,1074,779,295,0,1074.00000,393.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,73.21063,0.00000
189,3.9375,13353.4,3.32341,4.5731e+15,5.60523e+07,27550.00000,23742.00000,1072,776,296,0,1072.00000,395.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,73.07430,0.00000
190,3.95833,13833.4,3.32319,8.0797e+15,5.6283e+07,27550.00000,23742.00000,1072,776,296,0,1072.00000,395.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,73.07430,0.00000
191,3.97917,13870.8,3.32083,1.15437e+16,5.70793e+07,27550.00000,23742.00000,1074,778,296,0,1074.00000,395.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,73.11096,0.00000
192,4,14075.1,3.32061,2.02745e+16,5.88319e+07,32130.00000,27780.00000,1071,777,294,0,1071.00000,398.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,72.90674,0.00000
193,4.02083,14147.9,3.31996,2.83205e+16,5.90655e+07,32130.00000,27780.00000,1070,774,296,0,1070.00000,399.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,72.83866,0.00000
194,4.04167,14485.9,3.31975,4.85715e+16,5.97573e+07,32130.00000,27780.00000,1068,772,296,0,1068.00000,401.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,72.70252,0.00000
195,4.0625,14775.4,3.28264,6.95342e+16,5.99923e+07,32130.00000,27780.00000,1068,771,297,0,1068.00000,401.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,72.70252,0.00000
196,4.08333,14989.5,3.28242,1.2294e+17,6.02026e+07,32130.00000,27780.00000,1066,772,294,0,1066.00000,403.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,72.56638,0.00000
197,4.10417,14999.8,3.28177,1.76704e+17,6.0826e+07,32130.00000,27780.00000,1066,771,295,0,1066.00000,403.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,72.56638,0.00000
198,4.125,15248.6,3.28155,3.15284e+17,6.10626e+07,32130.00000,27780.00000,1061,772,289,0,1061.00000,408.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,72.22601,0.00000
199,4.14583,15594.3,3.27914,4.62766e+17,6.29737e+07,32130.00000,27780.00000,1071,779,292,0,1071.00000,408.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,72.41379,0.00000
200,4.16667,15911.6,3.27892,8.46911e+17,6.37321e+07,32130.00000,27780.00000,1068,776,292,0,1068.00000,411.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,72.21095,0.00000
