clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
160,3.33333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.78278,2.00000,1500.00000,0.01500,100.00000,0.00000
161,3.35417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.78548,2.00000,1500.00000,0.01500,100.00000,0.00000
162,3.375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.78818,2.00000,1500.00000,0.01500,100.00000,0.00000
163,3.39583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.79088,2.00000,1500.00000,0.01500,100.00000,0.00000
164,3.41667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.79358,2.00000,1500.00000,0.01500,100.00000,0.00000
165,3.4375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.79628,2.00000,1500.00000,0.01500,100.00000,0.00000
166,3.45833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.79898,2.00000,1500.00000,0.01500,100.00000,0.00000
167,3.47917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.80168,2.00000,1500.00000,0.01500,100.00000,0.00000
168,3.5,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.80438,2.00000,1500.00000,0.01500,100.00000,0.00000
169,3.52083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.80708,2.00000,1500.00000,0.01500,100.00000,0.00000
170,3.54167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.80978,2.00000,1500.00000,0.01500,100.00000,0.00000
171,3.5625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.81248,2.00000,1500.00000,0.01500,100.00000,0.00000
172,3.58333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.81518,2.00000,1500.00000,0.01500,100.00000,0.00000
173,3.60417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.81788,2.00000,1500.00000,0.01500,100.00000,0.00000
174,3.625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.82058,2.00000,1500.00000,0.01500,100.00000,0.00000
175,3.64583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.82328,2.00000,1500.00000,0.01500,100.00000,0.00000
176,3.66667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.82598,2.00000,1500.00000,0.01500,100.00000,0.00000
177,3.6875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.82868,2.00000,1500.00000,0.01500,100.00000,0.00000
178,3.70833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.83138,2.00000,1500.00000,0.01500,100.00000,0.00000
179,3.72917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.83408,2.00000,1500.00000,0.01500,100.00000,0.00000
180,3.75,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.83678,2.00000,1500.00000,0.01500,100.00000,0.00000
181,3.77083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.83948,2.00000,1500.00000,0.01500,100.00000,0.00000
182,3.79167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.84218,2.00000,1500.00000,0.01500,100.00000,0.00000
183,3.8125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.84488,2.00000,1500.00000,0.01500,100.00000,0.00000
184,3.83333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.84758,2.00000,1500.00000,0.01500,100.00000,0.00000
185,3.85417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.85028,2.00000,1500.00000,0.01500,100.00000,0.00000
186,3.875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.85298,2.00000,1500.00000,0.01500,100.00000,0.00000
187,3.89583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.85568,2.00000,1500.00000,0.01500,100.00000,0.00000
188,3.91667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.85838,2.00000,1500.00000,0.01500,100.00000,0.00000
189,3.9375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.86108,2.00000,1500.00000,0.01500,100.00000,0.00000
190,3.95833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.86378,2.00000,1500.00000,0.01500,100.00000,0.00000
191,3.97917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.86648,2.00000,1500.00000,0.01500,100.00000,0.00000
192,4,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.86918,2.00000,1500.00000,0.01500,100.00000,0.00000
193,4.02083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.87188,2.00000,1500.00000,0.01500,100.00000,0.00000
194,4.04167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.87458,2.00000,1500.00000,0.01500,100.00000,0.00000
195,4.0625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.87728,2.00000,1500.00000,0.01500,100.00000,0.00000
196,4.08333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.87998,2.00000,1500.00000,0.01500,100.00000,0.00000
197,4.10417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.88268,2.00000,1500.00000,0.01500,100.00000,0.00000
198,4.125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.88538,2.00000,1500.00000,0.01500,100.00000,0.00000
199,4.14583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.88808,2.00000,1500.00000,0.01500,100.00000,0.00000
200,4.16667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.89078,2.00000,1500.00000,0.01500,100.00000,0.00000
