clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
140,2.91667,3876.32,8.75894,4.19991e+07,3.24575e+07,16170.00000,14710.00000,1215,960,255,0,1215.00000,221.00000,2.56420,29.48256,0.72878,2.00000,1500.00000,0.01500,84.61002,0.00000
141,2.9375,4143.82,8.80481,5.29795e+07,3.34944e+07,16170.00000,14710.00000,1217,962,255,0,1217.00000,221.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,84.63143,0.00000
142,2.95833,4236.88,8.94601,6.12413e+07,3.38366e+07,16170.00000,14710.00000,1215,957,258,0,1215.00000,223.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,84.49235,0.00000
143,2.97917,4511.94,8.96228,7.74416e+07,3.39489e+07,16170.00000,14710.00000,1213,957,256,0,1213.00000,225.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,84.35327,0.00000
144,3,4624.06,8.98195,8.99463e+07,3.4103e+07,22464.00000,20351.00000,1214,956,258,0,1214.00000,225.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,84.36414,0.00000
145,3.02083,4876.36,9.00355,1.13308e+08,3.4416e+07,22464.00000,20351.00000,1230,966,264,0,1230.00000,225.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,84.53608,0.00000
146,3.04167,5022.85,9.02482,1.31447e+08,3.55066e+07,22464.00000,20351.00000,1245,973,272,0,1245.00000,225.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,84.69388,0.00000
147,3.0625,5271.89,9.02623,1.67789e+08,3.58584e+07,22464.00000,20351.00000,1253,973,280,0,1253.00000,225.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,84.77673,0.00000
148,3.08333,5409.93,9.02728,1.96952e+08,3.59723e+07,22464.00000,20351.00000,1253,971,282,0,1253.00000,225.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,84.77673,0.00000
149,3.10417,5720.28,9.02269,2.57301e+08,3.60718e+07,22464.00000,20351.00000,1262,974,288,0,1262.00000,225.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,84.86887,0.00000
150,3.125,5808.98,9.02059,3.08241e+08,3.63502e+07,22464.00000,20351.00000,1270,978,292,0,1270.00000,225.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,84.94984,0.00000
151,3.14583,6171.84,9.02103,4.18053e+08,3.73396e+07,22464.00000,20351.00000,1279,978,301,0,1279.00000,225.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,85.03989,0.00000
152,3.16667,6252.75,9.02953,5.19482e+08,3.76446e+07,22464.00000,20351.00000,1290,977,313,0,1290.00000,225.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,85.14851,0.00000
153,3.1875,6642.43,9.03857,7.51184e+08,3.77488e+07,22464.00000,20351.00000,1299,978,321,0,1299.00000,225.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,85.23622,0.00000
154,3.20833,6712.18,9.03232,9.55865e+08,3.83209e+07,22464.00000,20351.00000,1305,974,331,0,1305.00000,225.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,85.29411,0.00000
155,3.22917,7106.27,9.00869,1.44045e+09,3.8643e+07,22464.00000,20351.00000,1301,968,333,0,1301.00000,229.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,85.03268,0.00000
156,3.25,7209.44,9.00795,1.88819e+09,3.96307e+07,22464.00000,20351.00000,1307,968,339,0,1307.00000,229.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,85.09114,0.00000
157,3.27083,7608.16,9.00602,2.9659e+09,3.98975e+07,22464.00000,20351.00000,1306,956,350,0,1306.00000,230.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,85.02605,0.00000
158,3.29167,7714.25,9.00461,4.05254e+09,4.00052e+07,22464.00000,20351.00000,1301,945,356,0,1301.00000,235.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,84.70052,0.00000
159,3.3125,8143.25,9.00245,6.71153e+09,4.0299e+07,22464.00000,20351.00000,1303,939,364,0,1303.00000,235.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,84.72041,0.00000
160,3.33333,8240.74,8.99998,9.27325e+09,4.11936e+07,22464.00000,20351.00000,1304,933,371,0,1304.00000,235.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,84.73035,0.00000
161,3.35417,8669.03,8.99871,1.56122e+10,4.14866e+07,22464.00000,20351.00000,1303,931,372,0,1303.00000,236.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,84.66537,0.00000
162,3.375,8807.78,8.99821,2.18191e+10,4.15828e+07,22464.00000,20351.00000,1313,929,384,0,1313.00000,236.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,84.76436,0.00000
163,3.39583,9237.8,8.98514,3.75436e+10,4.24778e+07,22464.00000,20351.00000,1318,925,393,0,1318.00000,236.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,84.81339,0.00000
164,3.41667,9347.25,8.98416,5.34938e+10,4.27846e+07,22464.00000,20351.00000,1314,917,397,0,1314.00000,240.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,84.55598,0.00000
165,3.4375,9763.49,8.98372,9.49155e+10,4.36692e+07,22464.00000,20351.00000,1319,908,411,0,1319.00000,240.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,84.60551,0.00000
166,3.45833,9995.84,8.9802,1.37361e+11,4.39627e+07,22464.00000,20351.00000,1324,901,423,0,1324.00000,240.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,84.65473,0.00000
167,3.47917,10363.1,8.97921,2.51379e+11,4.40608e+07,22464.00000,20351.00000,1332,896,434,2,1332.00000,240.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,84.73283,0.15015
168,3.5,10545,8.97888,3.67648e+11,4.43408e+07,28651.00000,25692.00000,1345,895,447,3,1345.00000,240.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,84.85804,0.22305
169,3.52083,11123,30.9001,6.8836e+11,4.51579e+07,28651.00000,25692.00000,1354,888,463,3,1354.00000,240.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,84.94354,0.22157
170,3.54167,11240.2,37.3875,1.06437e+12,4.54245e+07,28651.00000,25692.00000,1376,892,481,3,1376.00000,240.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,85.14851,0.21802
171,3.5625,11732.3,58.6896,2.16042e+12,4.65924e+07,28651.00000,25692.00000,1394,889,501,4,1394.00000,240.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,85.31212,0.28694
172,3.58333,12053,79.9465,3.47366e+12,4.68709e+07,28651.00000,25692.00000,1401,889,508,4,1401.00000,240.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,85.37477,0.28551
173,3.60417,12476.3,108.414,7.4741e+12,4.76933e+07,28651.00000,25692.00000,1407,879,523,5,1407.00000,240.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,85.42805,0.35537
174,3.625,12797.3,122.52,1.25148e+13,4.79632e+07,28651.00000,25692.00000,1420,881,534,5,1420.00000,240.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,85.54217,0.35211
175,3.64583,13367.7,157.727,2.85274e+13,4.80566e+07,28651.00000,25692.00000,1421,874,542,5,1421.00000,240.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,85.55087,0.35186
176,3.66667,13549.5,171.967,5.03066e+13,4.83141e+07,28651.00000,25692.00000,1425,871,549,5,1425.00000,240.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,85.58559,0.35088
177,3.6875,14270.6,207.504,1.2077e+14,4.90697e+07,28651.00000,25692.00000,1432,869,558,5,1432.00000,240.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,85.64594,0.34916
178,3.70833,14371.8,221.505,2.13703e+14,4.93265e+07,28651.00000,25692.00000,1437,869,563,5,1437.00000,240.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,85.68873,0.34795
179,3.72917,15080.1,256.906,5.21664e+14,5.07245e+07,28651.00000,25692.00000,1441,870,566,5,1441.00000,240.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,85.72279,0.34698
180,3.75,15217.8,278.019,9.2889e+14,5.09856e+07,28651.00000,25692.00000,1448,868,573,7,1448.00000,240.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,85.78199,0.48343
181,3.77083,15811.8,327.681,2.30166e+15,5.19005e+07,28651.00000,25692.00000,1454,861,586,7,1454.00000,240.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,85.83235,0.48143
182,3.79167,16119.6,348.468,4.19133e+15,5.19932e+07,28651.00000,25692.00000,1453,851,595,7,1453.00000,241.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,85.77332,0.48176
183,3.8125,16658.7,398.544,1.07098e+16,5.22325e+07,28651.00000,25692.00000,1446,836,604,6,1446.00000,248.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,85.36009,0.41494
184,3.83333,17019.4,418.812,1.97052e+16,5.29435e+07,28651.00000,25692.00000,1448,831,610,7,1448.00000,248.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,85.37736,0.48343
185,3.85417,17614.1,467.524,5.08591e+16,5.31758e+07,28651.00000,25692.00000,1453,821,624,8,1453.00000,248.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,85.42034,0.55059
186,3.875,17978.3,510.184,9.3241e+16,5.48031e+07,28651.00000,25692.00000,1453,817,628,8,1453.00000,248.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,85.42034,0.55059
187,3.89583,18502.3,574.28,2.41652e+17,5.5052e+07,28651.00000,25692.00000,1457,812,634,11,1457.00000,248.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,85.45454,0.75498
188,3.91667,18810.2,587.814,4.45097e+17,5.57555e+07,28651.00000,25692.00000,1457,810,636,11,1457.00000,248.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,85.45454,0.75498
189,3.9375,19518.7,663.434,1.16679e+18,5.59913e+07,28651.00000,25692.00000,1468,806,649,13,1468.00000,248.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,85.54779,0.88556
190,3.95833,19877,684.859,2.1998e+18,5.62258e+07,28651.00000,25692.00000,1464,797,654,13,1464.00000,252.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,85.31468,0.88798
191,3.97917,20430,777.604,5.94458e+18,5.68812e+07,28651.00000,25692.00000,1485,803,669,13,1485.00000,252.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,85.49223,0.87542
192,4,20702.1,820.052,1.15448e+19,5.71346e+07,34509.00000,31347.00000,1490,806,671,13,1490.00000,252.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,85.53387,0.87248
193,4.02083,21506.2,912.346,3.21484e+19,5.88952e+07,34509.00000,31347.00000,1500,805,682,13,1500.00000,252.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,85.61644,0.86667
194,4.04167,21887.8,960.079,6.26524e+19,5.97009e+07,34509.00000,31347.00000,1504,813,678,13,1504.00000,252.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,85.64920,0.86436
195,4.0625,22442.9,1050.89,1.77181e+20,5.99262e+07,34509.00000,31347.00000,1521,817,688,16,1521.00000,252.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,85.78680,1.05194
196,4.08333,22733.1,1091.95,3.61825e+20,6.00429e+07,34509.00000,31347.00000,1520,812,692,16,1520.00000,253.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,85.73040,1.05263
197,4.10417,23673.7,1209.73,1.07091e+21,6.02614e+07,34509.00000,31347.00000,1518,806,695,17,1518.00000,255.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,85.61760,1.11989
198,4.125,23954.9,1251.87,2.21167e+21,6.10088e+07,34509.00000,31347.00000,1528,804,705,19,1528.00000,255.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,85.69826,1.24346
199,4.14583,24516.5,1386.78,6.66881e+21,6.29154e+07,34509.00000,31347.00000,1534,807,708,19,1534.00000,255.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,85.74623,1.23859
200,4.16667,24832.6,1488.06,1.33218e+22,6.31629e+07,34509.00000,31347.00000,1541,804,717,20,1541.00000,255.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,85.80178,1.29786
